dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,mobilenet_v2,integrated_gradients,resnet50,white,100.0,0.005
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,0.0,0.952
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,5.0,0.663
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,10.0,0.509
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,15.0,0.411
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,20.0,0.337
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,25.0,0.281
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,30.0,0.235
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,35.0,0.201
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,40.0,0.158
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,45.0,0.134
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,50.0,0.106
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,55.0,0.086
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,60.0,0.063
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,65.0,0.038
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,70.0,0.029
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,75.0,0.019
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,80.0,0.014
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,85.0,0.007
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,90.0,0.006
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,95.0,0.005
imagenet,mobilenet_v2,integrated_gradients,vgg16,black,100.0,0.005
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,0.0,0.952
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,5.0,0.949
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,10.0,0.935
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,15.0,0.923
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,20.0,0.902
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,25.0,0.883
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,30.0,0.848
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,35.0,0.817
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,40.0,0.778
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,45.0,0.724
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,50.0,0.675
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,55.0,0.617
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,60.0,0.546
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,65.0,0.475
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,70.0,0.39
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,75.0,0.312
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,80.0,0.235
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,85.0,0.161
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,90.0,0.087
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,95.0,0.045
imagenet,mobilenet_v2,integrated_gradients,vgg16,blur,100.0,0.112
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,0.0,0.952
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,5.0,0.89
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,10.0,0.837
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,15.0,0.78
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,20.0,0.724
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,25.0,0.665
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,30.0,0.609
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,35.0,0.557
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,40.0,0.497
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,45.0,0.43
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,50.0,0.37
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,55.0,0.325
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,60.0,0.284
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,65.0,0.212
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,70.0,0.175
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,75.0,0.123
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,80.0,0.088
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,85.0,0.061
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,90.0,0.026
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,95.0,0.013
imagenet,mobilenet_v2,integrated_gradients,vgg16,gray,100.0,0.005
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,0.0,0.952
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,5.0,0.91
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,10.0,0.876
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,15.0,0.833
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,20.0,0.788
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,25.0,0.749
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,30.0,0.692
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,35.0,0.652
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,40.0,0.582
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,45.0,0.508
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,50.0,0.447
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,55.0,0.375
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,60.0,0.332
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,65.0,0.264
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,70.0,0.198
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,75.0,0.157
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,80.0,0.106
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,85.0,0.069
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,90.0,0.031
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,95.0,0.015
imagenet,mobilenet_v2,integrated_gradients,vgg16,mean,100.0,0.009
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,0.0,0.952
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,5.0,0.883
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,10.0,0.814
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,15.0,0.762
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,20.0,0.707
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,25.0,0.655
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,30.0,0.608
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,35.0,0.56
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,40.0,0.505
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,45.0,0.461
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,50.0,0.405
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,55.0,0.362
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,60.0,0.325
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,65.0,0.266
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,70.0,0.219
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,75.0,0.172
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,80.0,0.116
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,85.0,0.083
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,90.0,0.045
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,95.0,0.014
imagenet,mobilenet_v2,integrated_gradients,vgg16,random_noise,100.0,0.005
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,0.0,0.952
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,5.0,0.631
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,10.0,0.508
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,15.0,0.412
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,20.0,0.346
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,25.0,0.298
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,30.0,0.248
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,35.0,0.199
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,40.0,0.175
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,45.0,0.149
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,50.0,0.13
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,55.0,0.11
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,60.0,0.096
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,65.0,0.086
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,70.0,0.067
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,75.0,0.046
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,80.0,0.032
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,85.0,0.025
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,90.0,0.014
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,95.0,0.008
imagenet,mobilenet_v2,integrated_gradients,vgg16,white,100.0,0.005
imagenet,mobilenet_v2,saliency,resnet50,black,0.0,0.99
imagenet,mobilenet_v2,saliency,resnet50,black,5.0,0.96
imagenet,mobilenet_v2,saliency,resnet50,black,10.0,0.901
imagenet,mobilenet_v2,saliency,resnet50,black,15.0,0.823
imagenet,mobilenet_v2,saliency,resnet50,black,20.0,0.744
imagenet,mobilenet_v2,saliency,resnet50,black,25.0,0.677
imagenet,mobilenet_v2,saliency,resnet50,black,30.0,0.6
imagenet,mobilenet_v2,saliency,resnet50,black,35.0,0.526
imagenet,mobilenet_v2,saliency,resnet50,black,40.0,0.457
imagenet,mobilenet_v2,saliency,resnet50,black,45.0,0.403
imagenet,mobilenet_v2,saliency,resnet50,black,50.0,0.329
imagenet,mobilenet_v2,saliency,resnet50,black,55.0,0.26
imagenet,mobilenet_v2,saliency,resnet50,black,60.0,0.216
imagenet,mobilenet_v2,saliency,resnet50,black,65.0,0.168
imagenet,mobilenet_v2,saliency,resnet50,black,70.0,0.121
imagenet,mobilenet_v2,saliency,resnet50,black,75.0,0.088
imagenet,mobilenet_v2,saliency,resnet50,black,80.0,0.059
imagenet,mobilenet_v2,saliency,resnet50,black,85.0,0.025
imagenet,mobilenet_v2,saliency,resnet50,black,90.0,0.019
imagenet,mobilenet_v2,saliency,resnet50,black,95.0,0.009
imagenet,mobilenet_v2,saliency,resnet50,black,100.0,0.005
imagenet,mobilenet_v2,saliency,resnet50,blur,0.0,0.99
imagenet,mobilenet_v2,saliency,resnet50,blur,5.0,0.988
imagenet,mobilenet_v2,saliency,resnet50,blur,10.0,0.979
imagenet,mobilenet_v2,saliency,resnet50,blur,15.0,0.972
imagenet,mobilenet_v2,saliency,resnet50,blur,20.0,0.962
imagenet,mobilenet_v2,saliency,resnet50,blur,25.0,0.944
imagenet,mobilenet_v2,saliency,resnet50,blur,30.0,0.917
imagenet,mobilenet_v2,saliency,resnet50,blur,35.0,0.88
imagenet,mobilenet_v2,saliency,resnet50,blur,40.0,0.84
imagenet,mobilenet_v2,saliency,resnet50,blur,45.0,0.8
imagenet,mobilenet_v2,saliency,resnet50,blur,50.0,0.741
imagenet,mobilenet_v2,saliency,resnet50,blur,55.0,0.684
imagenet,mobilenet_v2,saliency,resnet50,blur,60.0,0.614
imagenet,mobilenet_v2,saliency,resnet50,blur,65.0,0.551
imagenet,mobilenet_v2,saliency,resnet50,blur,70.0,0.478
imagenet,mobilenet_v2,saliency,resnet50,blur,75.0,0.408
imagenet,mobilenet_v2,saliency,resnet50,blur,80.0,0.327
imagenet,mobilenet_v2,saliency,resnet50,blur,85.0,0.259
imagenet,mobilenet_v2,saliency,resnet50,blur,90.0,0.217
imagenet,mobilenet_v2,saliency,resnet50,blur,95.0,0.193
imagenet,mobilenet_v2,saliency,resnet50,blur,100.0,0.31
imagenet,mobilenet_v2,saliency,resnet50,gray,0.0,0.99
imagenet,mobilenet_v2,saliency,resnet50,gray,5.0,0.967
imagenet,mobilenet_v2,saliency,resnet50,gray,10.0,0.941
imagenet,mobilenet_v2,saliency,resnet50,gray,15.0,0.914
imagenet,mobilenet_v2,saliency,resnet50,gray,20.0,0.868
imagenet,mobilenet_v2,saliency,resnet50,gray,25.0,0.817
imagenet,mobilenet_v2,saliency,resnet50,gray,30.0,0.774
imagenet,mobilenet_v2,saliency,resnet50,gray,35.0,0.728
imagenet,mobilenet_v2,saliency,resnet50,gray,40.0,0.683
imagenet,mobilenet_v2,saliency,resnet50,gray,45.0,0.622
imagenet,mobilenet_v2,saliency,resnet50,gray,50.0,0.552
imagenet,mobilenet_v2,saliency,resnet50,gray,55.0,0.505
imagenet,mobilenet_v2,saliency,resnet50,gray,60.0,0.437
imagenet,mobilenet_v2,saliency,resnet50,gray,65.0,0.371
imagenet,mobilenet_v2,saliency,resnet50,gray,70.0,0.314
imagenet,mobilenet_v2,saliency,resnet50,gray,75.0,0.247
imagenet,mobilenet_v2,saliency,resnet50,gray,80.0,0.187
imagenet,mobilenet_v2,saliency,resnet50,gray,85.0,0.127
imagenet,mobilenet_v2,saliency,resnet50,gray,90.0,0.059
imagenet,mobilenet_v2,saliency,resnet50,gray,95.0,0.018
imagenet,mobilenet_v2,saliency,resnet50,gray,100.0,0.005
imagenet,mobilenet_v2,saliency,resnet50,mean,0.0,0.99
imagenet,mobilenet_v2,saliency,resnet50,mean,5.0,0.98
imagenet,mobilenet_v2,saliency,resnet50,mean,10.0,0.963
imagenet,mobilenet_v2,saliency,resnet50,mean,15.0,0.936
imagenet,mobilenet_v2,saliency,resnet50,mean,20.0,0.901
imagenet,mobilenet_v2,saliency,resnet50,mean,25.0,0.861
imagenet,mobilenet_v2,saliency,resnet50,mean,30.0,0.826
imagenet,mobilenet_v2,saliency,resnet50,mean,35.0,0.781
imagenet,mobilenet_v2,saliency,resnet50,mean,40.0,0.73
imagenet,mobilenet_v2,saliency,resnet50,mean,45.0,0.677
imagenet,mobilenet_v2,saliency,resnet50,mean,50.0,0.615
imagenet,mobilenet_v2,saliency,resnet50,mean,55.0,0.559
imagenet,mobilenet_v2,saliency,resnet50,mean,60.0,0.492
imagenet,mobilenet_v2,saliency,resnet50,mean,65.0,0.415
imagenet,mobilenet_v2,saliency,resnet50,mean,70.0,0.364
imagenet,mobilenet_v2,saliency,resnet50,mean,75.0,0.278
imagenet,mobilenet_v2,saliency,resnet50,mean,80.0,0.216
imagenet,mobilenet_v2,saliency,resnet50,mean,85.0,0.135
imagenet,mobilenet_v2,saliency,resnet50,mean,90.0,0.072
imagenet,mobilenet_v2,saliency,resnet50,mean,95.0,0.03
imagenet,mobilenet_v2,saliency,resnet50,mean,100.0,0.014
imagenet,mobilenet_v2,saliency,resnet50,random_noise,0.0,0.99
imagenet,mobilenet_v2,saliency,resnet50,random_noise,5.0,0.969
imagenet,mobilenet_v2,saliency,resnet50,random_noise,10.0,0.952
imagenet,mobilenet_v2,saliency,resnet50,random_noise,15.0,0.919
imagenet,mobilenet_v2,saliency,resnet50,random_noise,20.0,0.88
imagenet,mobilenet_v2,saliency,resnet50,random_noise,25.0,0.834
imagenet,mobilenet_v2,saliency,resnet50,random_noise,30.0,0.792
imagenet,mobilenet_v2,saliency,resnet50,random_noise,35.0,0.747
imagenet,mobilenet_v2,saliency,resnet50,random_noise,40.0,0.687
imagenet,mobilenet_v2,saliency,resnet50,random_noise,45.0,0.615
imagenet,mobilenet_v2,saliency,resnet50,random_noise,50.0,0.553
imagenet,mobilenet_v2,saliency,resnet50,random_noise,55.0,0.497
imagenet,mobilenet_v2,saliency,resnet50,random_noise,60.0,0.417
imagenet,mobilenet_v2,saliency,resnet50,random_noise,65.0,0.354
imagenet,mobilenet_v2,saliency,resnet50,random_noise,70.0,0.269
imagenet,mobilenet_v2,saliency,resnet50,random_noise,75.0,0.212
imagenet,mobilenet_v2,saliency,resnet50,random_noise,80.0,0.153
imagenet,mobilenet_v2,saliency,resnet50,random_noise,85.0,0.087
imagenet,mobilenet_v2,saliency,resnet50,random_noise,90.0,0.045
imagenet,mobilenet_v2,saliency,resnet50,random_noise,95.0,0.009
imagenet,mobilenet_v2,saliency,resnet50,random_noise,100.0,0.006
imagenet,mobilenet_v2,saliency,resnet50,white,0.0,0.99
imagenet,mobilenet_v2,saliency,resnet50,white,5.0,0.938
imagenet,mobilenet_v2,saliency,resnet50,white,10.0,0.866
imagenet,mobilenet_v2,saliency,resnet50,white,15.0,0.781
imagenet,mobilenet_v2,saliency,resnet50,white,20.0,0.705
imagenet,mobilenet_v2,saliency,resnet50,white,25.0,0.623
imagenet,mobilenet_v2,saliency,resnet50,white,30.0,0.55
imagenet,mobilenet_v2,saliency,resnet50,white,35.0,0.478
imagenet,mobilenet_v2,saliency,resnet50,white,40.0,0.414
imagenet,mobilenet_v2,saliency,resnet50,white,45.0,0.363
imagenet,mobilenet_v2,saliency,resnet50,white,50.0,0.296
imagenet,mobilenet_v2,saliency,resnet50,white,55.0,0.258
imagenet,mobilenet_v2,saliency,resnet50,white,60.0,0.2
imagenet,mobilenet_v2,saliency,resnet50,white,65.0,0.153
imagenet,mobilenet_v2,saliency,resnet50,white,70.0,0.115
imagenet,mobilenet_v2,saliency,resnet50,white,75.0,0.085
imagenet,mobilenet_v2,saliency,resnet50,white,80.0,0.056
imagenet,mobilenet_v2,saliency,resnet50,white,85.0,0.037
imagenet,mobilenet_v2,saliency,resnet50,white,90.0,0.02
imagenet,mobilenet_v2,saliency,resnet50,white,95.0,0.015
imagenet,mobilenet_v2,saliency,resnet50,white,100.0,0.005
imagenet,mobilenet_v2,saliency,vgg16,black,0.0,0.952
imagenet,mobilenet_v2,saliency,vgg16,black,5.0,0.605
imagenet,mobilenet_v2,saliency,vgg16,black,10.0,0.474
imagenet,mobilenet_v2,saliency,vgg16,black,15.0,0.371
imagenet,mobilenet_v2,saliency,vgg16,black,20.0,0.296
imagenet,mobilenet_v2,saliency,vgg16,black,25.0,0.22
imagenet,mobilenet_v2,saliency,vgg16,black,30.0,0.186
imagenet,mobilenet_v2,saliency,vgg16,black,35.0,0.148
imagenet,mobilenet_v2,saliency,vgg16,black,40.0,0.111
imagenet,mobilenet_v2,saliency,vgg16,black,45.0,0.081
imagenet,mobilenet_v2,saliency,vgg16,black,50.0,0.066
imagenet,mobilenet_v2,saliency,vgg16,black,55.0,0.044
imagenet,mobilenet_v2,saliency,vgg16,black,60.0,0.038
imagenet,mobilenet_v2,saliency,vgg16,black,65.0,0.022
imagenet,mobilenet_v2,saliency,vgg16,black,70.0,0.015
imagenet,mobilenet_v2,saliency,vgg16,black,75.0,0.01
imagenet,mobilenet_v2,saliency,vgg16,black,80.0,0.007
imagenet,mobilenet_v2,saliency,vgg16,black,85.0,0.008
imagenet,mobilenet_v2,saliency,vgg16,black,90.0,0.006
imagenet,mobilenet_v2,saliency,vgg16,black,95.0,0.004
imagenet,mobilenet_v2,saliency,vgg16,black,100.0,0.005
imagenet,mobilenet_v2,saliency,vgg16,blur,0.0,0.952
imagenet,mobilenet_v2,saliency,vgg16,blur,5.0,0.938
imagenet,mobilenet_v2,saliency,vgg16,blur,10.0,0.924
imagenet,mobilenet_v2,saliency,vgg16,blur,15.0,0.898
imagenet,mobilenet_v2,saliency,vgg16,blur,20.0,0.868
imagenet,mobilenet_v2,saliency,vgg16,blur,25.0,0.835
imagenet,mobilenet_v2,saliency,vgg16,blur,30.0,0.784
imagenet,mobilenet_v2,saliency,vgg16,blur,35.0,0.729
imagenet,mobilenet_v2,saliency,vgg16,blur,40.0,0.67
imagenet,mobilenet_v2,saliency,vgg16,blur,45.0,0.621
imagenet,mobilenet_v2,saliency,vgg16,blur,50.0,0.542
imagenet,mobilenet_v2,saliency,vgg16,blur,55.0,0.485
imagenet,mobilenet_v2,saliency,vgg16,blur,60.0,0.416
imagenet,mobilenet_v2,saliency,vgg16,blur,65.0,0.353
imagenet,mobilenet_v2,saliency,vgg16,blur,70.0,0.268
imagenet,mobilenet_v2,saliency,vgg16,blur,75.0,0.212
imagenet,mobilenet_v2,saliency,vgg16,blur,80.0,0.137
imagenet,mobilenet_v2,saliency,vgg16,blur,85.0,0.095
imagenet,mobilenet_v2,saliency,vgg16,blur,90.0,0.067
imagenet,mobilenet_v2,saliency,vgg16,blur,95.0,0.04
imagenet,mobilenet_v2,saliency,vgg16,blur,100.0,0.112
imagenet,mobilenet_v2,saliency,vgg16,gray,0.0,0.952
imagenet,mobilenet_v2,saliency,vgg16,gray,5.0,0.823
imagenet,mobilenet_v2,saliency,vgg16,gray,10.0,0.737
imagenet,mobilenet_v2,saliency,vgg16,gray,15.0,0.658
imagenet,mobilenet_v2,saliency,vgg16,gray,20.0,0.599
imagenet,mobilenet_v2,saliency,vgg16,gray,25.0,0.539
imagenet,mobilenet_v2,saliency,vgg16,gray,30.0,0.467
imagenet,mobilenet_v2,saliency,vgg16,gray,35.0,0.405
imagenet,mobilenet_v2,saliency,vgg16,gray,40.0,0.349
imagenet,mobilenet_v2,saliency,vgg16,gray,45.0,0.296
imagenet,mobilenet_v2,saliency,vgg16,gray,50.0,0.241
imagenet,mobilenet_v2,saliency,vgg16,gray,55.0,0.206
imagenet,mobilenet_v2,saliency,vgg16,gray,60.0,0.156
imagenet,mobilenet_v2,saliency,vgg16,gray,65.0,0.129
imagenet,mobilenet_v2,saliency,vgg16,gray,70.0,0.091
imagenet,mobilenet_v2,saliency,vgg16,gray,75.0,0.062
imagenet,mobilenet_v2,saliency,vgg16,gray,80.0,0.045
imagenet,mobilenet_v2,saliency,vgg16,gray,85.0,0.027
imagenet,mobilenet_v2,saliency,vgg16,gray,90.0,0.015
imagenet,mobilenet_v2,saliency,vgg16,gray,95.0,0.008
imagenet,mobilenet_v2,saliency,vgg16,gray,100.0,0.005
imagenet,mobilenet_v2,saliency,vgg16,mean,0.0,0.952
imagenet,mobilenet_v2,saliency,vgg16,mean,5.0,0.868
imagenet,mobilenet_v2,saliency,vgg16,mean,10.0,0.813
imagenet,mobilenet_v2,saliency,vgg16,mean,15.0,0.745
imagenet,mobilenet_v2,saliency,vgg16,mean,20.0,0.675
imagenet,mobilenet_v2,saliency,vgg16,mean,25.0,0.627
imagenet,mobilenet_v2,saliency,vgg16,mean,30.0,0.561
imagenet,mobilenet_v2,saliency,vgg16,mean,35.0,0.503
imagenet,mobilenet_v2,saliency,vgg16,mean,40.0,0.44
imagenet,mobilenet_v2,saliency,vgg16,mean,45.0,0.367
imagenet,mobilenet_v2,saliency,vgg16,mean,50.0,0.297
imagenet,mobilenet_v2,saliency,vgg16,mean,55.0,0.246
imagenet,mobilenet_v2,saliency,vgg16,mean,60.0,0.19
imagenet,mobilenet_v2,saliency,vgg16,mean,65.0,0.141
imagenet,mobilenet_v2,saliency,vgg16,mean,70.0,0.103
imagenet,mobilenet_v2,saliency,vgg16,mean,75.0,0.079
imagenet,mobilenet_v2,saliency,vgg16,mean,80.0,0.051
imagenet,mobilenet_v2,saliency,vgg16,mean,85.0,0.032
imagenet,mobilenet_v2,saliency,vgg16,mean,90.0,0.018
imagenet,mobilenet_v2,saliency,vgg16,mean,95.0,0.011
imagenet,mobilenet_v2,saliency,vgg16,mean,100.0,0.009
imagenet,mobilenet_v2,saliency,vgg16,random_noise,0.0,0.952
imagenet,mobilenet_v2,saliency,vgg16,random_noise,5.0,0.811
imagenet,mobilenet_v2,saliency,vgg16,random_noise,10.0,0.722
imagenet,mobilenet_v2,saliency,vgg16,random_noise,15.0,0.64
imagenet,mobilenet_v2,saliency,vgg16,random_noise,20.0,0.578
imagenet,mobilenet_v2,saliency,vgg16,random_noise,25.0,0.533
imagenet,mobilenet_v2,saliency,vgg16,random_noise,30.0,0.471
imagenet,mobilenet_v2,saliency,vgg16,random_noise,35.0,0.409
imagenet,mobilenet_v2,saliency,vgg16,random_noise,40.0,0.361
imagenet,mobilenet_v2,saliency,vgg16,random_noise,45.0,0.318
imagenet,mobilenet_v2,saliency,vgg16,random_noise,50.0,0.263
imagenet,mobilenet_v2,saliency,vgg16,random_noise,55.0,0.225
imagenet,mobilenet_v2,saliency,vgg16,random_noise,60.0,0.186
